tanggal,kecamatan,tps_id,area_type,volume_ton,tahun,bulan,kuartal,area_enc,kecamatan_enc,tps_id_enc,vol_lag1,vol_lag3,vol_ma3
2024-04-01,Babakan Ciparay,TPS_BABA_1,semi urban,936.45,2024,4,2,1,4,12,1040.49,1064.81,1005.5066666666665
2024-05-01,Babakan Ciparay,TPS_BABA_1,semi urban,944.52,2024,5,2,1,4,12,936.45,1039.58,973.82
2024-06-01,Babakan Ciparay,TPS_BABA_1,semi urban,937.93,2024,6,2,1,4,12,944.52,1040.49,939.6333333333332
2024-07-01,Babakan Ciparay,TPS_BABA_1,semi urban,970.04,2024,7,3,1,4,12,937.93,936.45,950.8299999999999
2024-08-01,Babakan Ciparay,TPS_BABA_1,semi urban,1034.76,2024,8,3,1,4,12,970.04,944.52,980.9099999999999
2024-09-01,Babakan Ciparay,TPS_BABA_1,semi urban,967.62,2024,9,3,1,4,12,1034.76,937.93,990.8066666666665
2024-10-01,Babakan Ciparay,TPS_BABA_1,semi urban,1012.93,2024,10,4,1,4,12,967.62,970.04,1005.1033333333331
2024-11-01,Babakan Ciparay,TPS_BABA_1,semi urban,971.63,2024,11,4,1,4,12,1012.93,1034.76,984.0599999999998
2024-12-01,Babakan Ciparay,TPS_BABA_1,semi urban,901.78,2024,12,4,1,4,12,971.63,967.62,962.1133333333332
2025-01-01,Babakan Ciparay,TPS_BABA_1,semi urban,901.41,2025,1,1,1,4,12,901.78,1012.93,924.9399999999999
2025-02-01,Babakan Ciparay,TPS_BABA_1,semi urban,885.27,2025,2,1,1,4,12,901.41,971.63,896.1533333333331
2025-03-01,Babakan Ciparay,TPS_BABA_1,semi urban,1028.25,2025,3,1,1,4,12,885.27,901.78,938.3099999999998
2025-04-01,Babakan Ciparay,TPS_BABA_1,semi urban,926.74,2025,4,2,1,4,12,1028.25,901.41,946.7533333333331
2025-05-01,Babakan Ciparay,TPS_BABA_1,semi urban,948.93,2025,5,2,1,4,12,926.74,885.27,967.9733333333332
2025-06-01,Babakan Ciparay,TPS_BABA_1,semi urban,991.9,2025,6,2,1,4,12,948.93,1028.25,955.8566666666666
2025-07-01,Babakan Ciparay,TPS_BABA_1,semi urban,940.22,2025,7,3,1,4,12,991.9,926.74,960.3499999999998
2025-08-01,Babakan Ciparay,TPS_BABA_1,semi urban,833.64,2025,8,3,1,4,12,940.22,948.93,921.92
2025-09-01,Babakan Ciparay,TPS_BABA_1,semi urban,840.59,2025,9,3,1,4,12,833.64,991.9,871.4833333333332
2025-10-01,Babakan Ciparay,TPS_BABA_1,semi urban,895.36,2025,10,4,1,4,12,840.59,940.22,856.5299999999999
2025-11-01,Babakan Ciparay,TPS_BABA_1,semi urban,816.73,2025,11,4,1,4,12,895.36,833.64,850.8933333333333
2025-12-01,Babakan Ciparay,TPS_BABA_1,semi urban,824.97,2025,12,4,1,4,12,816.73,840.59,845.6866666666665
2026-01-01,Babakan Ciparay,TPS_BABA_1,semi urban,979.42,2026,1,1,1,4,12,824.97,895.36,873.7066666666665
2026-02-01,Babakan Ciparay,TPS_BABA_1,semi urban,950.57,2026,2,1,1,4,12,979.42,816.73,918.3199999999998
2026-03-01,Babakan Ciparay,TPS_BABA_1,semi urban,1051.13,2026,3,1,1,4,12,950.57,824.97,993.7066666666666
2026-04-01,Babakan Ciparay,TPS_BABA_1,semi urban,950.35,2026,4,2,1,4,12,1051.13,979.42,984.0166666666665
2026-05-01,Babakan Ciparay,TPS_BABA_1,semi urban,860.31,2026,5,2,1,4,12,950.35,950.57,953.9299999999998
2017-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,831.78,2017,4,2,1,4,13,947.71,894.8,905.4200000000001
2017-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,776.92,2017,5,2,1,4,13,831.78,936.77,852.1366666666667
2017-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,895.13,2017,6,2,1,4,13,776.92,947.71,834.61
2017-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,773.98,2017,7,3,1,4,13,895.13,831.78,815.3433333333332
2017-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,713.66,2017,8,3,1,4,13,773.98,776.92,794.2566666666667
2017-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,798.47,2017,9,3,1,4,13,713.66,895.13,762.0366666666667
2017-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,834.55,2017,10,4,1,4,13,798.47,773.98,782.2266666666666
2017-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,763.88,2017,11,4,1,4,13,834.55,713.66,798.9666666666667
2017-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,851.28,2017,12,4,1,4,13,763.88,798.47,816.57
2018-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,811.2,2018,1,1,1,4,13,851.28,834.55,808.7866666666667
2018-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,969.31,2018,2,1,1,4,13,811.2,763.88,877.2633333333333
2018-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,918.47,2018,3,1,1,4,13,969.31,851.28,899.66
2018-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,982.65,2018,4,2,1,4,13,918.47,811.2,956.81
2018-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,908.82,2018,5,2,1,4,13,982.65,969.31,936.6466666666666
2018-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,844.19,2018,6,2,1,4,13,908.82,918.47,911.8866666666667
2018-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,883.26,2018,7,3,1,4,13,844.19,982.65,878.7566666666667
2018-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,776.35,2018,8,3,1,4,13,883.26,908.82,834.6
2018-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,818.11,2018,9,3,1,4,13,776.35,844.19,825.9066666666668
2018-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,809.66,2018,10,4,1,4,13,818.11,883.26,801.3733333333333
2018-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,813.55,2018,11,4,1,4,13,809.66,776.35,813.7733333333334
2018-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,823.13,2018,12,4,1,4,13,813.55,818.11,815.4466666666667
2019-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,981.91,2019,1,1,1,4,13,823.13,809.66,872.8633333333333
2019-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,924.86,2019,2,1,1,4,13,981.91,813.55,909.9666666666666
2019-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,909.75,2019,3,1,1,4,13,924.86,823.13,938.84
2019-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,856.8,2019,4,2,1,4,13,909.75,981.91,897.1366666666667
2019-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,959.7,2019,5,2,1,4,13,856.8,924.86,908.75
2019-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,872.65,2019,6,2,1,4,13,959.7,909.75,896.3833333333333
2019-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,927.9,2019,7,3,1,4,13,872.65,856.8,920.0833333333334
2019-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,842.39,2019,8,3,1,4,13,927.9,959.7,880.98
2019-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,857.65,2019,9,3,1,4,13,842.39,872.65,875.9799999999999
2019-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,848.54,2019,10,4,1,4,13,857.65,927.9,849.5266666666666
2019-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,905.96,2019,11,4,1,4,13,848.54,842.39,870.7166666666667
2019-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,965.83,2019,12,4,1,4,13,905.96,857.65,906.7766666666666
2020-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,947.47,2020,1,1,1,4,13,965.83,848.54,939.7533333333334
2020-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,1029.59,2020,2,1,1,4,13,947.47,905.96,980.9633333333333
2020-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,965.48,2020,3,1,1,4,13,1029.59,965.83,980.8466666666667
2020-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,1026.19,2020,4,2,1,4,13,965.48,947.47,1007.0866666666666
2020-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,897.15,2020,5,2,1,4,13,1026.19,1029.59,962.94
2020-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,974.86,2020,6,2,1,4,13,897.15,965.48,966.0666666666666
2020-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,871.93,2020,7,3,1,4,13,974.86,1026.19,914.6466666666666
2020-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,843.77,2020,8,3,1,4,13,871.93,897.15,896.8533333333334
2020-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,938.79,2020,9,3,1,4,13,843.77,974.86,884.8299999999999
2020-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,880.98,2020,10,4,1,4,13,938.79,871.93,887.8466666666667
2020-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,896.52,2020,11,4,1,4,13,880.98,843.77,905.43
2020-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,931.01,2020,12,4,1,4,13,896.52,938.79,902.8366666666667
2021-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,943.05,2021,1,1,1,4,13,931.01,880.98,923.5266666666666
2021-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,924.48,2021,2,1,1,4,13,943.05,896.52,932.8466666666667
2021-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,867.67,2021,3,1,1,4,13,924.48,931.01,911.7333333333332
2021-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,952.56,2021,4,2,1,4,13,867.67,943.05,914.9033333333333
2021-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,911.29,2021,5,2,1,4,13,952.56,924.48,910.5066666666667
2021-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,948.11,2021,6,2,1,4,13,911.29,867.67,937.32
2021-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,874.74,2021,7,3,1,4,13,948.11,952.56,911.38
2021-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,924.96,2021,8,3,1,4,13,874.74,911.29,915.9366666666666
2021-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,844.69,2021,9,3,1,4,13,924.96,948.11,881.4633333333333
2021-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,790.85,2021,10,4,1,4,13,844.69,874.74,853.5
2021-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,953.1,2021,11,4,1,4,13,790.85,924.96,862.8800000000001
2021-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,852.16,2021,12,4,1,4,13,953.1,844.69,865.37
2022-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,1012.71,2022,1,1,1,4,13,852.16,790.85,939.3233333333334
2022-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,1001.51,2022,2,1,1,4,13,1012.71,953.1,955.46
2022-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,972.81,2022,3,1,1,4,13,1001.51,852.16,995.6766666666666
2022-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,897.43,2022,4,2,1,4,13,972.81,1012.71,957.25
2022-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,999.5,2022,5,2,1,4,13,897.43,1001.51,956.5799999999999
2022-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,873.32,2022,6,2,1,4,13,999.5,972.81,923.4166666666666
2022-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,1002.94,2022,7,3,1,4,13,873.32,897.43,958.5866666666667
2022-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,913.74,2022,8,3,1,4,13,1002.94,999.5,930.0
2022-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,875.06,2022,9,3,1,4,13,913.74,873.32,930.5799999999999
2022-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,820.37,2022,10,4,1,4,13,875.06,1002.94,869.7233333333334
2022-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,966.2,2022,11,4,1,4,13,820.37,913.74,887.21
2022-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,1005.05,2022,12,4,1,4,13,966.2,875.06,930.54
2023-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,1031.9,2023,1,1,1,4,13,1005.05,820.37,1001.0500000000001
2023-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,908.7,2023,2,1,1,4,13,1031.9,966.2,981.8833333333332
2023-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,977.2,2023,3,1,1,4,13,908.7,1005.05,972.6
2023-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,1007.63,2023,4,2,1,4,13,977.2,1031.9,964.5100000000001
2023-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,904.83,2023,5,2,1,4,13,1007.63,908.7,963.2199999999999
2023-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,923.51,2023,6,2,1,4,13,904.83,977.2,945.3233333333334
2023-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,905.93,2023,7,3,1,4,13,923.51,1007.63,911.4233333333333
2023-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,938.36,2023,8,3,1,4,13,905.93,904.83,922.6
2023-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,983.73,2023,9,3,1,4,13,938.36,923.51,942.6733333333333
2023-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,995.21,2023,10,4,1,4,13,983.73,905.93,972.4333333333334
2023-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,983.61,2023,11,4,1,4,13,995.21,938.36,987.5166666666668
2023-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,959.82,2023,12,4,1,4,13,983.61,983.73,979.5466666666667
2024-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,1049.71,2024,1,1,1,4,13,959.82,995.21,997.7133333333335
2024-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,1044.6,2024,2,1,1,4,13,1049.71,983.61,1018.0433333333334
2024-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,973.14,2024,3,1,1,4,13,1044.6,959.82,1022.4833333333335
2024-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,998.47,2024,4,2,1,4,13,973.14,1049.71,1005.4033333333333
2024-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,1020.67,2024,5,2,1,4,13,998.47,1044.6,997.4266666666666
2024-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,999.58,2024,6,2,1,4,13,1020.67,973.14,1006.2400000000001
2024-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,980.39,2024,7,3,1,4,13,999.58,998.47,1000.2133333333333
2024-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,1041.7,2024,8,3,1,4,13,980.39,1020.67,1007.2233333333334
2024-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,862.28,2024,9,3,1,4,13,1041.7,999.58,961.4566666666666
2024-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,977.47,2024,10,4,1,4,13,862.28,980.39,960.4833333333332
2024-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,966.19,2024,11,4,1,4,13,977.47,1041.7,935.3133333333334
2024-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,950.99,2024,12,4,1,4,13,966.19,862.28,964.8833333333333
2025-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,842.54,2025,1,1,1,4,13,950.99,977.47,919.9066666666668
2025-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,1037.57,2025,2,1,1,4,13,842.54,966.19,943.6999999999999
2025-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,864.02,2025,3,1,1,4,13,1037.57,950.99,914.71
2025-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,989.68,2025,4,2,1,4,13,864.02,842.54,963.7566666666667
2025-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,1012.15,2025,5,2,1,4,13,989.68,1037.57,955.2833333333333
2025-06-01,Babakan Ciparay,TPS_BABA_2,semi urban,861.41,2025,6,2,1,4,13,1012.15,864.02,954.4133333333333
2025-07-01,Babakan Ciparay,TPS_BABA_2,semi urban,905.49,2025,7,3,1,4,13,861.41,989.68,926.35
2025-08-01,Babakan Ciparay,TPS_BABA_2,semi urban,808.05,2025,8,3,1,4,13,905.49,1012.15,858.3166666666666
2025-09-01,Babakan Ciparay,TPS_BABA_2,semi urban,821.62,2025,9,3,1,4,13,808.05,861.41,845.0533333333333
2025-10-01,Babakan Ciparay,TPS_BABA_2,semi urban,894.42,2025,10,4,1,4,13,821.62,905.49,841.3633333333332
2025-11-01,Babakan Ciparay,TPS_BABA_2,semi urban,961.65,2025,11,4,1,4,13,894.42,808.05,892.5633333333334
2025-12-01,Babakan Ciparay,TPS_BABA_2,semi urban,994.43,2025,12,4,1,4,13,961.65,821.62,950.1666666666666
2026-01-01,Babakan Ciparay,TPS_BABA_2,semi urban,975.18,2026,1,1,1,4,13,994.43,894.42,977.0866666666666
2026-02-01,Babakan Ciparay,TPS_BABA_2,semi urban,866.8,2026,2,1,1,4,13,975.18,961.65,945.4699999999999
2026-03-01,Babakan Ciparay,TPS_BABA_2,semi urban,1016.69,2026,3,1,1,4,13,866.8,994.43,952.89
2026-04-01,Babakan Ciparay,TPS_BABA_2,semi urban,973.98,2026,4,2,1,4,13,1016.69,975.18,952.4900000000001
2026-05-01,Babakan Ciparay,TPS_BABA_2,semi urban,930.72,2026,5,2,1,4,13,973.98,866.8,973.7966666666667
2017-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,867.45,2017,4,2,1,4,14,883.53,874.14,874.8966666666666
2017-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,913.44,2017,5,2,1,4,14,867.45,873.71,888.14
2017-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,826.2,2017,6,2,1,4,14,913.44,883.53,869.0300000000001
2017-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,820.81,2017,7,3,1,4,14,826.2,867.45,853.4833333333335
2017-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,782.47,2017,8,3,1,4,14,820.81,913.44,809.8266666666667
2017-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,839.13,2017,9,3,1,4,14,782.47,826.2,814.1366666666667
2017-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,800.9,2017,10,4,1,4,14,839.13,820.81,807.5
2017-11-01,Babakan Ciparay,TPS_BABA_3,semi urban,750.43,2017,11,4,1,4,14,800.9,782.47,796.82
2017-12-01,Babakan Ciparay,TPS_BABA_3,semi urban,852.5,2017,12,4,1,4,14,750.43,839.13,801.2766666666666
2018-01-01,Babakan Ciparay,TPS_BABA_3,semi urban,922.88,2018,1,1,1,4,14,852.5,800.9,841.9366666666666
2018-02-01,Babakan Ciparay,TPS_BABA_3,semi urban,924.7,2018,2,1,1,4,14,922.88,750.43,900.0266666666666
2018-03-01,Babakan Ciparay,TPS_BABA_3,semi urban,814.6,2018,3,1,1,4,14,924.7,852.5,887.3933333333334
2018-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,864.4,2018,4,2,1,4,14,814.6,922.88,867.9
2018-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,932.4,2018,5,2,1,4,14,864.4,924.7,870.4666666666667
2018-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,821.19,2018,6,2,1,4,14,932.4,814.6,872.6633333333333
2018-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,777.18,2018,7,3,1,4,14,821.19,864.4,843.59
2018-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,756.29,2018,8,3,1,4,14,777.18,932.4,784.8866666666667
2018-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,859.97,2018,9,3,1,4,14,756.29,821.19,797.8133333333334
2018-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,770.57,2018,10,4,1,4,14,859.97,777.18,795.61
2018-11-01,Babakan Ciparay,TPS_BABA_3,semi urban,826.38,2018,11,4,1,4,14,770.57,756.29,818.9733333333334
2018-12-01,Babakan Ciparay,TPS_BABA_3,semi urban,808.25,2018,12,4,1,4,14,826.38,859.97,801.7333333333332
2019-01-01,Babakan Ciparay,TPS_BABA_3,semi urban,910.6,2019,1,1,1,4,14,808.25,770.57,848.41
2019-02-01,Babakan Ciparay,TPS_BABA_3,semi urban,927.54,2019,2,1,1,4,14,910.6,826.38,882.13
2019-03-01,Babakan Ciparay,TPS_BABA_3,semi urban,844.55,2019,3,1,1,4,14,927.54,808.25,894.2299999999999
2019-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,900.06,2019,4,2,1,4,14,844.55,910.6,890.7166666666666
2019-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,973.55,2019,5,2,1,4,14,900.06,927.54,906.0533333333333
2019-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,846.24,2019,6,2,1,4,14,973.55,844.55,906.6166666666667
2019-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,796.37,2019,7,3,1,4,14,846.24,900.06,872.0533333333333
2019-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,809.49,2019,8,3,1,4,14,796.37,973.55,817.3666666666667
2019-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,911.65,2019,9,3,1,4,14,809.49,846.24,839.1700000000001
2019-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,865.0,2019,10,4,1,4,14,911.65,796.37,862.0466666666667
2019-11-01,Babakan Ciparay,TPS_BABA_3,semi urban,896.45,2019,11,4,1,4,14,865.0,809.49,891.0333333333333
2019-12-01,Babakan Ciparay,TPS_BABA_3,semi urban,918.17,2019,12,4,1,4,14,896.45,911.65,893.2066666666666
2020-01-01,Babakan Ciparay,TPS_BABA_3,semi urban,931.16,2020,1,1,1,4,14,918.17,865.0,915.2599999999999
2020-02-01,Babakan Ciparay,TPS_BABA_3,semi urban,960.18,2020,2,1,1,4,14,931.16,896.45,936.5033333333332
2020-03-01,Babakan Ciparay,TPS_BABA_3,semi urban,938.19,2020,3,1,1,4,14,960.18,918.17,943.1766666666666
2020-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,889.47,2020,4,2,1,4,14,938.19,931.16,929.2800000000001
2020-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,877.36,2020,5,2,1,4,14,889.47,960.18,901.6733333333335
2020-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,911.94,2020,6,2,1,4,14,877.36,938.19,892.9233333333335
2020-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,881.94,2020,7,3,1,4,14,911.94,889.47,890.4133333333333
2020-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,944.22,2020,8,3,1,4,14,881.94,877.36,912.7000000000002
2020-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,785.47,2020,9,3,1,4,14,944.22,911.94,870.5433333333334
2020-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,836.77,2020,10,4,1,4,14,785.47,881.94,855.4866666666667
2020-11-01,Babakan Ciparay,TPS_BABA_3,semi urban,946.84,2020,11,4,1,4,14,836.77,944.22,856.36
2020-12-01,Babakan Ciparay,TPS_BABA_3,semi urban,842.6,2020,12,4,1,4,14,946.84,785.47,875.4033333333333
2021-01-01,Babakan Ciparay,TPS_BABA_3,semi urban,877.87,2021,1,1,1,4,14,842.6,836.77,889.1033333333334
2021-02-01,Babakan Ciparay,TPS_BABA_3,semi urban,1047.47,2021,2,1,1,4,14,877.87,946.84,922.6466666666666
2021-03-01,Babakan Ciparay,TPS_BABA_3,semi urban,997.61,2021,3,1,1,4,14,1047.47,842.6,974.3166666666667
2021-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,869.29,2021,4,2,1,4,14,997.61,877.87,971.4566666666668
2021-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,891.24,2021,5,2,1,4,14,869.29,1047.47,919.38
2021-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,955.29,2021,6,2,1,4,14,891.24,997.61,905.2733333333332
2021-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,973.86,2021,7,3,1,4,14,955.29,869.29,940.13
2021-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,819.55,2021,8,3,1,4,14,973.86,891.24,916.2333333333332
2021-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,848.29,2021,9,3,1,4,14,819.55,955.29,880.5666666666666
2021-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,908.64,2021,10,4,1,4,14,848.29,973.86,858.8266666666667
2021-11-01,Babakan Ciparay,TPS_BABA_3,semi urban,959.27,2021,11,4,1,4,14,908.64,819.55,905.4
2021-12-01,Babakan Ciparay,TPS_BABA_3,semi urban,991.3,2021,12,4,1,4,14,959.27,848.29,953.07
2022-01-01,Babakan Ciparay,TPS_BABA_3,semi urban,902.14,2022,1,1,1,4,14,991.3,908.64,950.9033333333333
2022-02-01,Babakan Ciparay,TPS_BABA_3,semi urban,1001.8,2022,2,1,1,4,14,902.14,959.27,965.0799999999999
2022-03-01,Babakan Ciparay,TPS_BABA_3,semi urban,903.7,2022,3,1,1,4,14,1001.8,991.3,935.88
2022-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,1058.55,2022,4,2,1,4,14,903.7,902.14,988.0166666666668
2022-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,1006.74,2022,5,2,1,4,14,1058.55,1001.8,989.6633333333333
2022-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,997.49,2022,6,2,1,4,14,1006.74,903.7,1020.9266666666667
2022-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,992.77,2022,7,3,1,4,14,997.49,1058.55,999.0
2022-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,825.59,2022,8,3,1,4,14,992.77,1006.74,938.6166666666667
2022-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,881.48,2022,9,3,1,4,14,825.59,997.49,899.9466666666667
2022-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,937.47,2022,10,4,1,4,14,881.48,992.77,881.5133333333333
2022-11-01,Babakan Ciparay,TPS_BABA_3,semi urban,905.61,2022,11,4,1,4,14,937.47,825.59,908.1866666666666
2022-12-01,Babakan Ciparay,TPS_BABA_3,semi urban,1000.31,2022,12,4,1,4,14,905.61,881.48,947.7966666666666
2023-01-01,Babakan Ciparay,TPS_BABA_3,semi urban,902.24,2023,1,1,1,4,14,1000.31,937.47,936.0533333333333
2023-02-01,Babakan Ciparay,TPS_BABA_3,semi urban,994.48,2023,2,1,1,4,14,902.24,905.61,965.6766666666666
2023-03-01,Babakan Ciparay,TPS_BABA_3,semi urban,1041.98,2023,3,1,1,4,14,994.48,1000.31,979.5666666666666
2023-04-01,Babakan Ciparay,TPS_BABA_3,semi urban,984.73,2023,4,2,1,4,14,1041.98,902.24,1007.0633333333334
2023-05-01,Babakan Ciparay,TPS_BABA_3,semi urban,933.83,2023,5,2,1,4,14,984.73,994.48,986.8466666666667
2023-06-01,Babakan Ciparay,TPS_BABA_3,semi urban,1018.69,2023,6,2,1,4,14,933.83,1041.98,979.0833333333334
2023-07-01,Babakan Ciparay,TPS_BABA_3,semi urban,948.6,2023,7,3,1,4,14,1018.69,984.73,967.04
2023-08-01,Babakan Ciparay,TPS_BABA_3,semi urban,980.42,2023,8,3,1,4,14,948.6,933.83,982.57
2023-09-01,Babakan Ciparay,TPS_BABA_3,semi urban,939.17,2023,9,3,1,4,14,980.42,1018.69,956.0633333333334
2023-10-01,Babakan Ciparay,TPS_BABA_3,semi urban,842.82,2023,10,4,1,4,14,939.17,948.6,920.8033333333333
